2ndFlrSF,BedroomAbvGr,BsmtFinSF1,GarageArea,GrLivArea,OverallQual,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,SalePrice
-0.7567457049433843,0.15389519340718963,0.10168023035089571,0.4820057451562002,-0.17221327023316663,-0.07183611428306244,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,180500.0
0.9874899974746101,0.15389519340718963,0.4504088991104167,0.03284429044874903,0.4255399464941428,1.3747946009344731,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,172500.0
-0.7567457049433843,0.15389519340718963,-0.9730181828073765,0.4305393284709714,0.38937016586414636,0.6514792433257054,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,196500.0
2.7478760304705485,0.15389519340718963,-0.9730181828073765,0.7861254801143702,2.7213691801665476,2.821425316152009,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,438780.0
-0.7567457049433843,-1.1083912244270624,0.41312344396002765,-0.5660376491611858,-1.4000821389883085,-0.7951514718918303,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,124900.0
-0.7567457049433843,0.15389519340718963,1.09084142287004,0.4820057451562002,-0.6804938717178532,-0.07183611428306244,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,158000.0
0.4660650388152625,0.15389519340718963,-0.9730181828073765,-0.8654786189661533,-0.769966486960476,-0.7951514718918303,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,101000.0
-0.7567457049433843,-1.1083912244270624,-0.9203798931832978,0.05155935106155949,-0.2769152667936826,1.3747946009344731,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,202500.0
1.1074638817679112,0.15389519340718963,-0.9730181828073765,0.03284429044874903,0.3703334392167798,0.6514792433257054,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,140000.0
1.49737900572114,0.15389519340718963,0.6478024852007116,0.8048405407271807,0.9871233825914557,0.6514792433257054,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,219500.0
2.31181710486605,1.4161816112414418,-0.9730181828073765,1.7733449274401223,1.822835682410847,1.3747946009344731,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,317000.0
-0.7567457049433843,0.15389519340718963,1.0272368229076119,0.4820057451562002,1.316458753590897,0.6514792433257054,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,180000.0
-0.7567457049433843,0.15389519340718963,1.248756291742276,0.39778797239855307,-0.0694149463373873,0.6514792433257054,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,226000.0
-0.7567457049433843,-1.1083912244270624,-0.9730181828073765,-1.1836346493839311,-1.462903336924618,-1.518466829500598,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,80000.0
1.511222146216521,0.15389519340718963,0.3495188439975993,0.9077733740976383,1.4687525667698291,0.6514792433257054,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,225000.0
-0.7567457049433843,0.15389519340718963,3.150314504412117,0.20127983596404322,1.3469175162266833,0.6514792433257054,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,244000.0
-0.7567457049433843,-1.1083912244270624,0.2661748854261415,-0.5286075279355649,-1.2763434157804259,-1.518466829500598,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,129500.0
1.1651436338319983,0.15389519340718963,-0.9730181828073765,-0.21513026267098964,0.385562820534673,0.6514792433257054,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,185000.0
-0.7567457049433843,0.15389519340718963,-0.27117432115299467,0.0796319419807752,-0.8175583035788924,-0.7951514718918303,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,144900.0
1.0082547082176814,0.15389519340718963,-0.9730181828073765,-0.4397109900247152,0.1704478094194311,-2.241782187109366,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,107400.0
0.30917611320094557,-1.1083912244270624,0.0402688924561373,-0.8233697325873297,-1.0041182247230844,-1.518466829500598,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91000.0
-0.7567457049433843,-1.1083912244270624,-0.4729544313786294,-0.8888724447321663,-1.072650440653604,-1.518466829500598,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,135750.0
-0.26531421735736205,-1.1083912244270624,-0.23608212807027557,-1.0900593463198789,-0.4387274432962982,-0.7951514718918303,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,127000.0
-0.7567457049433843,1.4161816112414418,-0.9730181828073765,-2.2129629830885067,0.4807464537715057,-1.518466829500598,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,136500.0
0.5075944603014052,-1.1083912244270624,-0.9730181828073765,-0.15430631567935563,-0.5434294398568141,-0.7951514718918303,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,110000.0
1.4581567743175607,0.15389519340718963,0.009563223508758094,0.1685284798916249,1.1927200303830143,-0.07183611428306244,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,193500.0
-0.7567457049433843,-1.1083912244270624,1.6610895604642255,-0.31806309604144717,-0.3397364647299922,-0.07183611428306244,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,153500.0
-0.7567457049433843,0.15389519340718963,-0.9006405345742684,1.3335410030390764,0.09049355750049164,1.3747946009344731,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,245000.0
-0.7567457049433843,0.15389519340718963,-0.9730181828073765,-0.056052247462100684,-0.857535429538362,-0.7951514718918303,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,126500.0
0.7890716503741504,0.15389519340718963,-0.9730181828073765,-0.3414569218074603,-0.07893330966107057,0.6514792433257054,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,168500.0
1.8180784271974644,1.4161816112414418,-0.9730181828073765,-0.051373482308898065,1.7162300131855943,1.3747946009344731,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,260000.0
1.264352807382228,0.15389519340718963,-0.9730181828073765,-0.3414569218074603,0.08478253950628169,-0.07183611428306244,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,174000.0
0.6552546255854683,0.15389519340718963,-0.9730181828073765,0.2574250178024746,-0.5548514758452341,-0.07183611428306244,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,164500.0
-0.7567457049433843,-1.1083912244270624,-0.9730181828073765,-2.2129629830885067,0.020057668905235443,-2.241782187109366,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,85000.0
-0.7567457049433843,0.15389519340718963,0.31661991298255016,-2.2129629830885067,-1.000310879393611,-1.518466829500598,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,123600.0
-0.7567457049433843,-1.1083912244270624,-0.9730181828073765,-0.24788161874340794,-0.9051272461567784,-1.518466829500598,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,109900.0
-0.7567457049433843,-1.1083912244270624,0.3429390577945895,0.03284429044874903,-0.5339110765331309,-0.7951514718918303,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,98600.0
-0.7567457049433843,-1.1083912244270624,0.5907776714412931,-0.19173643690497655,-1.0498063686767642,-0.7951514718918303,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,163500.0
1.6219672701795682,1.4161816112414418,1.321133939975384,0.15449218443201704,1.4763672574287758,-0.07183611428306244,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,133900.0
1.2758887577950455,0.15389519340718963,0.44821563704274675,0.9873123817020827,0.5150125617367655,-0.07183611428306244,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,204750.0
1.0659344602817684,0.15389519340718963,-0.2931069418296941,-0.24788161874340794,-0.08654800032001718,-0.07183611428306244,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,185000.0
-0.7567457049433843,0.15389519340718963,1.5755523398250977,-0.004585830776871902,0.138085374118908,0.6514792433257054,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,214000.0
-0.7567457049433843,0.15389519340718963,0.167478092380994,-0.19173643690497655,-1.0574210593357107,-1.518466829500598,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,94750.0
-0.7567457049433843,-1.1083912244270624,-0.7361458794990227,-0.5005349370163492,-1.2953801424277924,-0.7951514718918303,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,83000.0
-0.7567457049433843,0.15389519340718963,0.27494793369682125,-2.2129629830885067,-0.5529478031804974,-1.518466829500598,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,128950.0
-0.7567457049433843,0.15389519340718963,1.6588962983965554,0.03284429044874903,0.17996617274311438,-0.07183611428306244,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,205000.0
0.9851828073920466,0.15389519340718963,-0.9730181828073765,0.014129229835938563,0.4122142378409862,-0.07183611428306244,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,178000.0
-0.7567457049433843,1.4161816112414418,-0.9730181828073765,-0.2946692702754341,0.037190722887865325,-0.7951514718918303,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,118964.0
-0.7567457049433843,0.15389519340718963,-0.9730181828073765,1.2493232302814292,-0.5510441305157607,0.6514792433257054,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,198900.0
0.6091108239341986,1.4161816112414418,-0.48172747964930923,-1.0900593463198789,0.5759300870083385,0.6514792433257054,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,169500.0
-0.7567457049433843,0.15389519340718963,-0.9730181828073765,0.8188768361867885,0.9071691306725163,1.3747946009344731,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,250000.0
-0.7567457049433843,-1.1083912244270624,-0.9730181828073765,-0.9356600962641926,-0.8918015375036219,-1.518466829500598,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,100000.0
-0.7567457049433843,-1.1083912244270624,-0.7449189277697024,-1.0432716947878526,-1.3829490850056787,-0.7951514718918303,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,115000.0
-0.7567457049433843,0.15389519340718963,-0.9730181828073765,-2.2129629830885067,0.002924614922605555,-0.7951514718918303,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,115000.0
-0.7567457049433843,0.15389519340718963,0.5732315748999335,0.3416427905601217,0.6254255762914914,-0.07183611428306244,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,190000.0
0.7175487578146823,1.4161816112414418,0.0007901752380783208,-0.6923643082976565,0.6463659756035947,-0.07183611428306244,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,136900.0
0.7567709892182616,0.15389519340718963,-0.4247026658898907,-0.3414569218074603,-0.16269490690948335,0.6514792433257054,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,180000.0
2.5056210718013827,1.4161816112414418,1.1851516917798477,1.4926190182479653,2.2473546866471206,0.6514792433257054,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,383970.0
-0.7567457049433843,0.15389519340718963,-0.8962540104389285,-0.10751866414732945,1.4154497321572028,-0.07183611428306244,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,217000.0
1.2828103280427359,0.15389519340718963,0.7245666575691596,-1.370785255512036,1.5315737647061387,-0.07183611428306244,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,259500.0
0.925195865245396,-1.1083912244270624,-0.05404137645367026,-0.15430631567935563,-0.10939207229685703,-0.07183611428306244,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,176000.0
-0.7567457049433843,0.15389519340718963,-0.6001636313034862,-0.8654786189661533,-0.8061362675904724,-0.7951514718918303,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,139000.0
-0.7567457049433843,-1.1083912244270624,-0.9730181828073765,-0.20109396721138179,-0.7433150696541628,-0.7951514718918303,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,155000.0
2.7571047908008026,2.678468029075694,2.25107705666744,0.5662235179138473,3.2486865082986007,0.6514792433257054,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,320000.0
0.9228886751628325,0.15389519340718963,-0.9730181828073765,-0.3882445733394864,-0.11319941762633035,-0.07183611428306244,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,163990.0
-0.7567457049433843,-2.3706776422613145,1.0842616366670303,0.313570199640906,-1.0041182247230844,-0.07183611428306244,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,180000.0
0.05307801403639879,0.15389519340718963,-0.9730181828073765,-0.977768982643016,-0.7471224149836362,-1.518466829500598,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,100000.0
-0.7567457049433843,0.15389519340718963,0.2771411957644912,-0.8654786189661533,-0.8289803395673123,-0.07183611428306244,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,136000.0
-0.7567457049433843,-1.1083912244270624,-0.31503956250639353,0.26678254810887986,-0.6024432924636505,-0.07183611428306244,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,153900.0
-0.7567457049433843,0.15389519340718963,-0.9730181828073765,-0.1777001414453687,0.13427802878943468,-0.07183611428306244,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,181000.0
-0.7567457049433843,-1.1083912244270624,0.10168023035089571,-2.2129629830885067,-1.4495776282714614,-0.07183611428306244,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,84500.0
-0.7567457049433843,-1.1083912244270624,-0.7098267346869833,-0.15430631567935563,-1.061228404665184,-0.07183611428306244,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,128000.0
-0.7567457049433843,0.15389519340718963,-0.7185997829576631,-2.2129629830885067,-1.2858617791041091,-0.7951514718918303,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,87000.0
0.8306010718602931,0.15389519340718963,0.14993199583963446,-0.09348236868772161,-0.31879606541788896,-0.07183611428306244,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,155000.0
-0.7567457049433843,0.15389519340718963,0.27056140956148134,1.2961108818134555,-0.880379501515202,-0.7951514718918303,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,150000.0
1.4143201627488546,1.4161816112414418,0.002983437305748264,0.06559564652116734,1.2212751203540642,0.6514792433257054,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,226000.0
1.6242744602621317,0.15389519340718963,0.551298954223234,-0.3882445733394864,1.0251968358861887,-0.07183611428306244,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,244000.0
-0.7567457049433843,0.15389519340718963,-0.08474704540104946,0.7065864725099258,-0.3587731913773587,-0.7951514718918303,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,150750.0
-0.7567457049433843,-1.1083912244270624,1.2312101952009165,-0.009264595930074518,-0.417787043984195,1.3747946009344731,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,220000.0
-0.7567457049433843,0.15389519340718963,0.2771411957644912,-0.15430631567935563,0.391273838528883,-0.7951514718918303,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,180000.0
-0.7567457049433843,0.15389519340718963,-0.9730181828073765,0.26678254810887986,0.3170306046041535,0.6514792433257054,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,174000.0
-0.7567457049433843,0.15389519340718963,0.551298954223234,-0.7251156643700748,-0.5738882024926006,-0.7951514718918303,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,143000.0
-0.7567457049433843,2.678468029075694,-0.9730181828073765,1.3709711242646974,0.8443479327362067,0.6514792433257054,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,171000.0
1.1997514850704505,0.15389519340718963,0.4920808783961456,0.87502201802522,0.6406549576093846,1.3747946009344731,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,230000.0
1.1720652040796888,0.15389519340718963,0.827649974749647,-0.013943361083277135,0.4731317631125591,-0.07183611428306244,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,231500.0
