1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
-0.337296354959357,-0.7621086970796086,0.13749967146234326,No,1.1649954270608418,Rec,-1.0046224502507344,-0.45960874922712003,Unf,-0.5671982697685781,-1.0600801412700687,TA,0.4599073186140603,0.003814715508628647,-0.5731605672458472,-0.7446940137709248,-0.5678912756551064,-0.8762999456922488,-0.011022687810528363,-0.23975357912679604,-0.9876082478802501,-0.7898526341248328
0.10006744248703968,1.9840035821774566,1.471143101435448,No,1.3884262223323955,Unf,-0.9060281120229139,1.3541097004504647,Fin,1.0987529324205516,1.9636296837246634,Ex,0.5868059931465065,0.8331938738453093,1.2018311200951544,-0.40141018384844523,-0.5678912756551064,2.346585100474539,0.3475131885816123,1.105097457175267,1.0207968670992342,2.874155395561086
-0.7315397780096302,-0.7621086970796086,-1.196143758510761,No,0.7545627705294007,ALQ,-0.9106138951963009,-0.624492244652355,Unf,-0.6921446099327628,-1.3615091580919736,TA,0.7156223608875583,-0.0514772283804834,-0.5731605672458472,-0.7446940137709248,0.3701109594218299,-0.8762999456922488,-0.3509678150564099,-0.3406174068494508,-1.1345647197080173,-0.5433184511529264
1.0610357861720805,-0.7621086970796086,0.13749967146234326,Av,-1.035312187243807,Unf,2.113710107652428,1.8899810605824785,RFn,1.1404017124752799,0.009050902770124786,Gd,0.3286090384893529,1.1649455371799817,1.3259564129162034,-0.2052479953213141,-0.5678912756551064,0.7351425773911452,1.1947201853897076,1.1387187330828186,1.06978235770849,1.760500982825923
0.3187493412102381,-0.7621086970796086,0.13749967146234326,No,0.7448483881262897,BLQ,-0.11956629778704272,-0.624492244652355,RFn,-0.7754421700422194,-0.5584834179648678,TA,0.3977344338157886,-0.0514772283804834,0.7425675366572728,2.737184832585653,-0.5678912756551064,-0.07057868415055177,0.5546672504970713,-0.407859958664554,-1.2325357009265288,-0.3222878043505275
-0.9101813290792853,-0.7621086970796086,-1.196143758510761,No,-1.035312187243807,Unf,0.5958158772613298,0.5296922233242899,Unf,0.5156700116543561,-1.498094181339399,TA,,-1.0467322183845003,-0.5731605672458472,1.0861530791489657,2.246115429575703,0.7351425773911452,-0.5634335195850859,-1.450119511798653,0.7758694140529557,-0.7473467405089869
-0.44817731769224634,-0.7621086970796086,-1.196143758510761,No,0.3684160700057373,ALQ,-0.33509810693623193,0.03504173704858494,Fin,-0.35895436949493686,-1.1448570522512294,TA,0.4682864965306914,-0.0514772283804834,0.5439670681435943,-0.7446940137709248,1.3081131944987663,-0.07057868415055177,-0.10663225484843254,-0.07164719958903816,-0.7426807948339716,-0.4583066639212345
0.45119049114118925,-0.7621086970796086,-1.196143758510761,No,-1.035312187243807,Unf,-1.3118699228676638,0.22053566940197428,Unf,-0.48390070965912163,-0.4572221076262592,TA,0.36578405463573027,0.11439860328685274,-0.5731605672458472,-0.7446940137709248,-0.5678912756551064,-1.6820212072339458,-2.773076846683316,-0.17251102731169288,-0.8896372666617388,-1.4614457532551983
-0.10937437600841793,-0.7621086970796086,0.13749967146234326,No,0.5335605708586248,GLQ,-0.2387966602951048,0.5296922233242899,Unf,1.0571041523658233,-0.885816490919905,Gd,0.7823509054790404,-0.21735306004781954,-0.5731605672458472,0.9226845887096901,-0.5678912756551064,-0.8762999456922488,0.18550808887849687,1.0714761812677154,0.9228258858807229,-0.28828308945785075
0.5836316410721404,-0.7621086970796086,0.13749967146234326,No,0.18869999554818312,LwQ,-0.10810183985357522,-0.9233435801105934,Unf,-0.8587397301516758,-0.35596079728765057,TA,,0.003814715508628647,-0.5731605672458472,-0.7446940137709248,0.3701109594218299,-0.8762999456922488,-0.04023672218322131,-0.4751025104796571,-0.9876082478802501,-0.6283302383846182
0.026146800665113466,2.166757113896841,1.471143101435448,Av,-1.035312187243807,Unf,1.3432985345234114,1.9569649805989802,RFn,1.0987529324205516,2.0860852218085624,Gd,0.8222920323147945,1.7178649760711022,1.7852199963540851,1.7727207389939248,-0.5678912756551064,1.5408638389328424,0.30236422636926863,1.105097457175267,1.0207968670992342,2.5392089538682203
-0.1278545364638995,-0.7621086970796086,0.13749967146234326,No,-1.035312187243807,Unf,0.148702017856097,-0.9954801093591337,Unf,-2.0249055716840667,-0.8999459760834319,Gd,,-0.7149805550498279,-0.5731605672458472,-0.7446940137709248,1.3081131944987663,0.7351425773911452,-1.0813186743737335,-1.4164982358911014,-1.722390607019086,-0.6215292954060829
1.9881238356887385,-0.7621086970796086,0.13749967146234326,No,-1.035312187243807,Unf,2.762598426686689,0.313282635578669,RFn,0.9738065922563668,0.7178800751403852,Gd,-0.024479268941015608,0.2802744349541889,1.170799796889892,1.8544549842135627,-0.5678912756551064,1.5408638389328424,1.9463176151598989,1.0042336294526122,0.8248549046622115,0.9188842892321736
-0.27569582010775184,-0.7621086970796086,0.13749967146234326,No,1.0047081174095096,GLQ,-0.8532916055289633,0.5090817863961355,Unf,-0.10906168916656744,-1.012981857391646,TA,,-1.4337758256082844,-0.5731605672458472,1.0534593810611106,1.3081131944987663,-0.8762999456922488,-0.011022687810528363,0.13008045585627134,-0.44876785117843726,-0.7830516911462975
-0.27569582010775184,-0.7621086970796086,0.13749967146234326,Mn,-0.5787362142975883,Rec,-0.8441200391821894,-1.0470062016795199,Unf,-0.44225192960439336,-1.012981857391646,Gd,-5.754116718252553,-0.0514772283804834,-0.5731605672458472,0.7265224001825589,2.246115429575703,-0.8762999456922488,0.04209373832164062,-0.13888975140414128,0.7758694140529557,-0.3732948766895426
1.387518620885588,-0.7621086970796086,0.13749967146234326,No,-1.035312187243807,Unf,2.2787983018943603,2.147611522184408,RFn,1.1820504925300082,0.25867180732576467,Gd,0.8233648810573448,2.2154924710731105,3.398848803027723,0.1707295326890206,-0.5678912756551064,1.5408638389328424,1.3859393194655159,1.1723400089903702,1.06978235770849,1.3660462900708727
-0.7685000989205933,-0.7621086970796086,0.13749967146234326,Mn,-0.4670208166618114,Unf,-0.8991494372628334,0.5296922233242899,Unf,1.0987529324205516,-1.389768128419027,Gd,,-0.5491047233824918,-0.5731605672458472,-0.2215948443652417,1.3081131944987663,-0.8762999456922488,-0.3828376707357113,-0.7104514418325183,0.7268839234437,-0.6997401396592394
1.707841402113935,-0.7621086970796086,0.13749967146234326,No,1.922717254503502,GLQ,-0.19752461173462177,1.539603632803854,Unf,1.2236992725847364,0.5035828834935623,Gd,0.5136036151578398,1.5519891444037661,0.6680923609646434,0.07264843842545501,-0.5678912756551064,1.5408638389328424,1.752442659777482,1.1723400089903702,1.1187678483177457,2.21106345515389
1.387518620885588,-0.7621086970796086,-1.196143758510761,Gd,2.06600439494939,BLQ,-0.8372413644221088,-0.7945283493096286,RFn,-0.9003885102064041,0.25867180732576467,TA,0.9416547542646543,-1.2678999939409483,-0.5731605672458472,3.472793039562395,0.3701109594218299,-0.8762999456922488,1.1681619723236232,-0.5087237863872087,0.5799274516159328,0.5363312466895602
0.24174867264573158,-0.7621086970796086,0.13749967146234326,No,-1.035312187243807,Unf,1.5038009455919565,-1.0418535924474812,Unf,-0.52554948971385,-0.6173562728128961,Gd,-1.7008409673794982,-0.0514772283804834,-0.5731605672458472,0.31785117408436897,0.3701109594218299,-0.8762999456922488,0.48827171783186013,-0.20613230321924444,1.0207968670992342,-0.45235583881501606
0.2602288331012132,-0.7621086970796086,0.13749967146234326,Av,-1.035312187243807,Unf,1.5175582951121174,0.05565217397673931,RFn,1.1820504925300082,-0.6032267876493693,Gd,0.4275093445445816,0.8331938738453093,-0.5731605672458472,-0.2542885424530969,-0.5678912756551064,1.5408638389328424,0.5042066456715107,1.1723400089903702,1.06978235770849,0.06706618117062116
1.6955212951436138,-0.7621086970796086,1.471143101435448,No,1.4369981343479505,Rec,-0.440571119924133,-0.13499436760868866,RFn,-0.8170909500969477,0.49416322671787777,Gd,0.2998828992592816,0.003814715508628647,-0.5731605672458472,-0.12351375010167615,-0.5678912756551064,-0.8762999456922488,0.9397613399552964,-0.4414812345721056,-1.2815211915357845,-0.17776776605665134
1.267397577924958,-0.7621086970796086,-1.196143758510761,No,1.7648585404529478,GLQ,-0.37637015549671493,0.426640038683518,Fin,1.0987529324205516,0.16683015376284055,Ex,,-0.5491047233824918,0.9535805344530562,0.023607891293672228,-0.5678912756551064,2.346585100474539,1.3726602129324736,1.105097457175267,0.9718113764899786,1.7264962679332463
-0.05393389464197327,2.41203159067812,1.471143101435448,Av,-1.035312187243807,Unf,1.2492899794689778,1.122242285008728,Unf,1.0571041523658233,2.2650587005465685,Gd,0.7586131629841589,2.1049085832948866,0.24606636537307652,-0.2215948443652417,-0.5678912756551064,1.5408638389328424,0.19347555279832224,1.0714761812677154,0.9718113764899786,2.262070527492905
-0.16173483063228233,-0.7621086970796086,0.13749967146234326,No,-1.035312187243807,Unf,1.2034321477351078,1.0243427095999948,Unf,0.6822651318732691,-0.9258500322165643,TA,0.38291283129437687,2.326076358851335,-0.5731605672458472,0.3015043250404414,-0.5678912756551064,-0.8762999456922488,0.14035912666615324,0.7352634221921996,0.4819564703974214,-0.526316093706588
0.45427051788376954,-0.7621086970796086,0.13749967146234326,No,1.9105742764996132,Rec,-1.1192670295854095,0.1277887032252796,Fin,-1.0253348503705888,-0.45486719343233806,TA,-1.7506061195777785,0.22498249106507684,3.4609114494382474,-0.7446940137709248,0.3701109594218299,-0.8762999456922488,0.6715233879878431,-0.6095876141098635,0.2370290173511428,-0.39029723413588097
-0.2849359003354926,-0.7621086970796086,0.13749967146234326,No,0.7399911969247343,GLQ,-0.5643872656055822,-1.170668823248446,Unf,-1.0669836304253169,-1.0200465999734094,Gd,,-0.10676917226959545,-0.5731605672458472,0.10534213651331019,1.3081131944987663,-0.8762999456922488,0.03412627440181528,-0.6432088900174151,1.06978235770849,-1.1384009617747692
0.007666640209631912,-0.7621086970796086,0.13749967146234326,No,-1.035312187243807,Unf,-1.3118699228676638,-2.4382106943299395,Unf,0.05753343105234552,-0.796329751550902,Fa,,-0.27264500393693153,-0.5731605672458472,-0.7446940137709248,-0.5678912756551064,-1.6820212072339458,-2.773076846683316,-0.5759663382023119,-1.4774631539728074,-1.5974646128259054
0.5374312399334364,-0.7621086970796086,0.13749967146234326,No,0.5262747840562915,Rec,-0.2915331667890554,-0.1710626322329588,Unf,-0.5671982697685781,-0.3912845101964675,TA,-1.3168014834881554,0.7779019299561973,0.05367216150045045,1.5111711542910833,-0.5678912756551064,-0.07057868415055177,0.11645673490667721,-0.23975357912679604,-0.9876082478802501,-0.27128073201151237
0.5497513469037575,-0.7621086970796086,-1.196143758510761,Gd,1.313139758708285,BLQ,-0.4336924451640525,-0.8512070508620531,Unf,-0.8170909500969477,-0.38186485342078297,TA,0.9665764427457092,2.491952190518671,-0.5731605672458472,0.9553782867975452,0.3701109594218299,-0.8762999456922488,0.8122819172380908,-0.4414812345721056,-1.2815211915357845,-0.10125715754812871
-0.8177805268018775,-0.7621086970796086,-1.196143758510761,Av,0.7788487265371782,ALQ,-1.3118699228676638,0.15870435861751117,RFn,0.18247977121653028,-1.4274467555217651,Gd,-0.44334313091178096,-0.0514772283804834,-0.5731605672458472,-0.7446940137709248,1.3081131944987663,-0.8762999456922488,-0.5421869491322183,0.3654293872091323,-0.10586941691364726,-0.5433184511529264
-0.6514590827025435,-0.7621086970796086,0.13749967146234326,Av,-0.3553054190260346,LwQ,-0.9289570278898489,-0.8512070508620531,Unf,-0.0674129091118392,-1.300281389050024,TA,-0.42306857934705655,-0.0514772283804834,-0.5731605672458472,-0.7446940137709248,0.3701109594218299,-0.8762999456922488,-0.28191646108459023,0.09645917994871973,-0.2528258887414144,-0.777100866040079
0.001506586724471394,-0.7621086970796086,0.13749967146234326,No,-0.6005935747045881,ALQ,-0.24567533505518532,-0.8924279247183619,RFn,-0.8170909500969477,-0.8010395799387443,TA,,0.003814715508628647,-0.5731605672458472,-0.7446940137709248,0.3701109594218299,-0.8762999456922488,0.28111765591640103,-0.4414812345721056,-1.2815211915357845,-0.5943255234919415
1.8556826857577873,-0.7621086970796086,-1.196143758510761,No,0.0721274067108508,GLQ,1.6597175734871146,0.5296922233242899,RFn,1.0987529324205516,0.6166187648017766,Ex,,-0.49381277949337976,1.9838204648677635,0.5957476078311381,-0.5678912756551064,2.346585100474539,1.8799220824946876,1.105097457175267,0.9718113764899786,2.4473962236579934
1.1349564279940068,0.7552265465379118,-2.5297871884838656,No,2.245720469406944,GLQ,-1.121559921172103,1.0140374911359176,RFn,1.0154553723110953,1.5515196997884655,Gd,0.7003140162737184,-1.2126080500518364,-0.5731605672458472,-0.04177950488203817,-0.5678912756551064,0.7351425773911452,1.0353709069932007,1.0378549053601638,0.8738403952714672,1.0835691234574072
1.5600001184700825,-0.7621086970796086,0.13749967146234326,Av,-0.9770258928251405,GLQ,2.430129146616131,1.8178445313339382,Unf,1.1404017124752799,0.390547002185348,Gd,0.43786329277554276,0.7779019299561973,-0.5731605672458472,1.641945946642504,-0.5678912756551064,1.5408638389328424,1.6249632370602765,1.1387187330828186,1.0207968670992342,1.2538307309250396
-1.2736244847037557,0.9596219438556443,-1.196143758510761,No,-1.035312187243807,Unf,0.3756982849387536,-2.4382106943299395,Unf,0.05753343105234552,-0.08985549337456272,TA,,-2.041987208388517,-0.5731605672458472,-0.7446940137709248,-0.5678912756551064,-1.6820212072339458,-0.8183923650194971,-1.7527109949666173,1.1187678483177457,-1.0703915319894157
-0.5990986280786791,-0.7621086970796086,0.13749967146234326,No,0.8177062561496223,BLQ,-0.8716347382225114,-0.4493035307630428,Unf,-0.52554948971385,-1.260247847753365,TA,,-0.21735306004781954,-0.5731605672458472,-0.7446940137709248,1.3081131944987663,-0.8762999456922488,-0.23676749887224657,-0.20613230321924444,-0.9386227572709945,-0.8323585277406786
-1.0949829336341006,0.8634358745296525,0.13749967146234326,Av,-0.5933077879022548,GLQ,0.09137972818875943,-0.43899831229896563,Fin,0.7655626919827256,-0.04746703788398235,TA,0.7963423173736229,-0.0514772283804834,-0.5731605672458472,0.48131966452364494,0.3701109594218299,-0.07057868415055177,-0.664354729236207,0.8361272499148544,0.5799274516159328,0.0177593445762399
-1.027222345297335,-0.7621086970796086,0.13749967146234326,No,-1.035312187243807,Unf,0.5591296118742337,0.2823669801864374,Unf,0.26577733132598674,-0.7398118108967949,TA,,-0.9914402744953882,-0.5731605672458472,-0.7446940137709248,0.3701109594218299,-0.07057868415055177,-0.6059266604908211,-1.2820131322608952,-1.722390607019086,-1.0448879958199082
-1.027222345297335,-0.7621086970796086,-1.196143758510761,Gd,-0.7827382447629199,LwQ,-1.3118699228676638,0.22053566940197428,Unf,-0.6504958298780347,-1.587580920708402,TA,-2.0388674724838634,2.2154924710731105,-0.5731605672458472,-0.7446940137709248,-0.5678912756551064,-0.8762999456922488,-0.6059266604908211,-0.30699613094189926,-1.0855792290987616,-1.121398604328431
0.6483122026663258,-0.7621086970796086,0.13749967146234326,No,-0.10273147654514775,ALQ,-1.3118699228676638,0.5090817863961355,Unf,-0.6921446099327628,-0.3065075992153068,TA,,-0.5491047233824918,-0.5731605672458472,0.07264843842545501,-0.5678912756551064,-0.8762999456922488,-1.7532414649456713,-0.5759663382023119,-1.4774631539728074,-0.7813514554016636
0.8485139409340426,-0.7621086970796086,0.13749967146234326,No,0.15469965713729453,Unf,0.8319837106907605,0.5296922233242899,RFn,-0.6088470498233064,-0.15343817661043327,TA,0.1730844640054978,1.66257303218199,1.11494341512042,-0.7446940137709248,-0.5678912756551064,-0.07057868415055177,1.0114685152337246,-0.27337485503434766,-1.0365937384895059,0.07726759563842418
-0.5128578792864318,1.055808013181636,0.13749967146234326,No,0.5408463576609581,GLQ,-0.5758517235390497,0.03504173704858494,Fin,0.8488602520921821,0.5860048802808019,Gd,,-2.5396147033905256,2.2568961090740713,-0.7446940137709248,-0.5678912756551064,1.5408638389328424,-0.19693017927311984,0.9033698017299575,0.7268839234437,-0.05875126393228277
-0.8917011686238037,-0.7621086970796086,0.13749967146234326,No,-1.035312187243807,Unf,0.6600168416887479,0.4730135217718654,RFn,1.0571041523658233,0.5412615105963003,Gd,0.542683133372095,1.0543616494017576,-0.5731605672458472,0.39958541930400693,-0.5678912756551064,0.7351425773911452,-0.4890705230000493,1.0714761812677154,0.9228258858807229,0.34930531477983817
-1.1381033080302243,-0.7621086970796086,-1.196143758510761,Av,0.4995602324477361,ALQ,-0.9725219680370255,-0.624492244652355,Unf,-0.23400802933075215,-1.6723578316895629,TA,,-0.5491047233824918,-0.5731605672458472,-0.7446940137709248,1.3081131944987663,-0.8762999456922488,-0.7015362275287252,-0.004404647773935004,-0.6447098136154602,-0.8680634783779893
0.026146800665113466,-0.7621086970796086,0.13749967146234326,No,1.2499962730880632,ALQ,-0.8143124485551738,0.5296922233242899,Unf,1.1404017124752799,-0.7822002663873753,Gd,0.7260965120352074,-0.3832288917151557,-0.5731605672458472,0.07264843842545501,-0.5678912756551064,-0.07057868415055177,0.30236422636926863,1.0714761812677154,0.9228258858807229,-0.30528544690418913
-1.751028629803696,0.5123567214897825,0.13749967146234326,No,-1.035312187243807,Unf,-0.0966373819201077,-0.954259235502825,Unf,-1.8166616714104253,-0.8928812335016684,Fa,,-0.5491047233824918,-0.5731605672458472,-0.7446940137709248,1.3081131944987663,-0.8762999456922488,-1.3654915541808377,-1.7527109949666173,0.5309419610066771,-1.2744198213454763
0.6791124700921284,-0.7621086970796086,-1.196143758510761,Mn,-0.9770258928251405,GLQ,1.7743621528217897,0.05565217397673931,RFn,1.1404017124752799,-0.2829584572760955,Gd,,-1.4337758256082844,0.5315545388614894,0.05630158938152741,-0.5678912756551064,1.5408638389328424,0.8653983433702599,1.1387187330828186,1.0207968670992342,0.4513194594578684
-0.7623400454354328,1.1808499033054254,0.13749967146234326,No,-1.035312187243807,Unf,0.008835631067793375,0.03504173704858494,Unf,0.47402123159962795,0.517712368657089,TA,0.2187957369714172,-1.1020241622736122,-0.5731605672458472,-0.5648786742877212,0.3701109594218299,0.7351425773911452,-1.243323774076849,-1.7190897190590657,-1.722390607019086,-0.6113278809382798
-0.2849359003354926,1.5872360462077404,0.13749967146234326,No,0.7594199617309562,GLQ,-0.5827303982991302,0.8852222603349529,RFn,0.8072114720374538,1.2807045674875355,Gd,-0.26663082500954005,-0.0514772283804834,2.9830290720772084,-0.15620744818953133,-0.5678912756551064,0.7351425773911452,0.03412627440181528,0.8361272499148544,0.6289129422251886,0.7403595360456207
-0.020053600473590418,2.436078108009618,1.471143101435448,Av,-1.035312187243807,Unf,1.3089051607230089,1.9518123713669415,Unf,1.0571041523658233,2.314511898618912,Gd,-0.11314210049974506,0.335566378843301,1.5617944692761967,1.723680191862142,-0.5678912756551064,1.5408638389328424,0.2625269067701419,1.0714761812677154,0.9718113764899786,2.398089387063612
3.257094853631805,-0.7621086970796086,0.13749967146234326,Gd,1.1795670006655083,GLQ,1.0612728693601106,0.5296922233242899,RFn,-0.35895436949493686,1.6881047230358912,TA,1.0626051637855818,-0.0514772283804834,1.2080373847362067,-0.7446940137709248,-0.5678912756551064,0.7351425773911452,2.397807237283335,-0.07164719958903816,0.18804352674188707,0.068766416915255
1.0148353850333767,-0.7621086970796086,0.13749967146234326,Av,1.424855156344062,GLQ,-0.3029976247225229,0.43694525714759525,RFn,1.0154553723110953,-0.026272810138692176,Gd,0.3322166463555507,0.11439860328685274,0.4632856278099123,-0.2706353914970245,-0.5678912756551064,0.7351425773911452,1.0858315118187611,1.0378549053601638,0.8738403952714672,0.8508748594468201
0.47583070508183134,1.6016639566066393,0.13749967146234326,No,0.42913096002518114,BLQ,0.29544707940448106,0.9985796634398019,Fin,-1.0669836304253169,1.8764978585495817,TA,0.9063968971267297,0.6120260982888611,-0.5731605672458472,-0.40141018384844523,-1.5058935107320428,0.7351425773911452,0.6901141371341022,-0.6432088900174151,-1.5754341351913188,0.8338725020004817
3.306375281513089,-0.7621086970796086,0.13749967146234326,Gd,3.5304475422183774,ALQ,-0.5254081086317927,0.22053566940197428,Fin,-0.23400802933075215,1.7257833501386293,TA,0.778704447301603,1.38611331273643,6.346824507527638,-0.7446940137709248,0.3701109594218299,0.7351425773911452,3.1308139179072674,0.029216628133616574,-0.5957243230062045,1.1569172934809109
-0.9379015697625076,-0.7621086970796086,-1.196143758510761,No,0.3368443271956264,ALQ,-0.6698602785934832,-0.5832713707960463,Unf,0.34907489143544324,-1.5192884090846892,TA,,-0.0514772283804834,-0.5731605672458472,-0.7446940137709248,0.3701109594218299,-1.6820212072339458,-0.5289078425991761,0.3318081113015808,1.0207968670992342,-0.7898526341248328
-0.8147005000592972,1.24096619663417,0.13749967146234326,No,-1.035312187243807,Unf,0.5958158772613298,-0.23804655224946053,Fin,0.8072114720374538,0.5365516822084581,TA,0.15991690765183758,0.22498249106507684,-0.32490998160374923,0.7919097963582693,-0.5678912756551064,0.7351425773911452,-0.5634335195850859,0.8697485258224059,0.6289129422251886,0.1537782041469469
-0.1956151248006652,-0.7621086970796086,0.13749967146234326,No,-0.25816159499492425,ALQ,-0.38554172184348895,0.08656782936897087,Unf,0.4323724515448997,-0.9517540883496967,TA,0.18255826341757073,0.8331938738453093,0.07229095542360783,-0.7446940137709248,1.3081131944987663,-0.8762999456922488,0.11114509229346031,-0.6095876141098635,0.8738403952714672,-0.5280163294512219
-0.9533017034754089,1.0774498787799842,0.13749967146234326,No,-1.035312187243807,Unf,0.6141590099548778,-0.48537179538731295,Unf,-2.6496372725049904,0.2704463782953703,TA,,-0.5491047233824918,-0.5731605672458472,-0.7446940137709248,0.3701109594218299,-2.4877424687756426,-0.5421869491322183,-1.920817374504375,-1.722390607019086,-1.1656047336889106
-0.6083387083064199,-0.7621086970796086,-1.196143758510761,No,-0.48159239026647793,ALQ,0.3481835858984316,-0.980022281663018,Unf,-0.9420372902611324,-1.2673125903351283,TA,-2.022607370291491,-0.0514772283804834,-0.5731605672458472,-0.7446940137709248,1.3081131944987663,-1.6820212072339458,-0.24473496279207194,-0.5423450622947603,-1.4284776633635516,-0.683587900085218
-0.23873549919678883,-0.2499178779187024,-1.196143758510761,No,-0.21930406538248015,BLQ,-0.6354669047930807,-1.2015844786406775,Unf,-1.2752275306989582,-0.4831261637593916,TA,-1.3836947706301648,-1.1020241622736122,-0.5731605672458472,-0.7446940137709248,-0.5678912756551064,-0.8762999456922488,-0.9883649286424379,-0.811315269555173,0.7758694140529557,-0.8323585277406786
1.9049631136390714,-0.7621086970796086,1.471143101435448,No,-1.035312187243807,Unf,2.7419624024064477,-2.4382106943299395,Unf,0.05753343105234552,0.6542973919045146,TA,0.36243343435644654,0.11439860328685274,-0.5731605672458472,-0.7446940137709248,-0.5678912756551064,-1.6820212072339458,1.9224152234004228,-0.13888975140414128,-0.8406517760524831,-0.6708361320004642
-1.4399459288030896,0.5556404526864788,-1.196143758510761,No,-1.035312187243807,Unf,-0.3029976247225229,-0.1710626322329588,Unf,-0.52554948971385,-0.6126464444250538,TA,0.2654973733142048,-0.5491047233824918,-0.5731605672458472,-0.7446940137709248,0.3701109594218299,-0.8762999456922488,-1.604515471775598,-2.0889237540421326,-0.20384039813215868,-1.121398604328431
0.10006744248703968,1.5463569667441939,0.13749967146234326,No,0.05269864190462874,Rec,-0.28465449202897486,0.18446740477770412,Fin,-0.44225192960439336,1.5350353004310178,Gd,0.7188821427350572,1.66257303218199,3.001647866000366,0.43227911739186214,0.3701109594218299,-0.07057868415055177,-0.3934609559621451,-0.13888975140414128,-0.8406517760524831,0.29829824244082304
